lat,lon,alt
0.34536851146721026,0.15843393259746374,0.171851535420263
0.3742597525911804,0.15199890971622276,0.13298000272524035
0.40340171082938775,0.14573222862590102,0.09859511805751708
0.4327321587734718,0.1395920209960903,0.06908087356672965
0.46219236942529196,0.1335383151746749,0.04474316233066844
0.49172596320836487,0.12753244971503358,0.025805012997356158
0.5212778324836841,0.12153648877433487,0.012403341042844573
0.5507931089687195,0.1155126398979266,0.004587283700622891
0.5802161396988871,0.10942267198945671,0.0023181518994697115
0.6094894371901097,0.10322733070676948,0.005470997765193886
0.6385525691847735,0.09688575002180755,0.013837761446986008
0.6673409529954503,0.09035486253149916,0.02713192727496505
0.6957845194856607,0.08358881804116514,0.04499458751229213
0.7238062131065546,0.07653843118875159,0.0670017831553551
0.7513202987572523,0.069150696241775,0.09267296608729936
0.7782304561727375,0.06136843309451456,0.12148040602819421
0.8044276621506106,0.05313016577420787,0.15285934951651825
0.829787896213366,0.04437038613467309,0.1862187268367741
0.8541697645672881,0.035020421851841455,0.2209521964018819
0.8774122305799614,0.025010205385468276,0.2564493144277016
0.8993327773287261,0.014271314492485476,0.29210662054298453
0.9197265127807174,0.002741690941545749,0.3273384368372838
0.9383669467587311,0.9911968658367372,0.3615871882742354
0.9550093705143037,0.9779608515792908,0.39433306585015515
0.9693978469066384,0.9638635246908263,0.42510286985125845
0.9812766026897073,0.9489533902021086,0.45347788848302883
0.9904059198808846,0.9333305823185769,0.47910068657789395
0.9965813817554144,0.9171499504401323,0.501680699586597
0.9996537761500639,0.9006157208490686,0.5209985492706757
0.9995457305106006,0.8839665392406943,0.5369090191683306
0.9962610676372392,0.8674527918671544,0.5493426497635525
0.9898843665872321,0.8513111138729086,0.558305935200675
0.9805708472796506,0.8357421840845296,0.5638801252213774
0.9685292761982028,0.8208965189749511,0.566218657665619
0.9540019582873988,0.8068698930705056,0.5655432682555812
0.9372456731634211,0.7937069866199438,0.5621388453961096
0.9185161258878005,0.7814101908139814,0.55634711820597
0.8980569353385315,0.7699503762050615,0.5485592857484853
0.8760929827544383,0.7592772611676505,0.5392077142700273
0.8528272932942832,0.7493280901809306,0.5287568467911363
